year,week,home_team,away_team,pred_diff,actual_diff,error,abs_error,home_rating,away_rating,hfa
2021,2,Coastal Carolina,Kansas,4.521016651452896,27,-22.478983348547104,22.478983348547104,-0.9399240034556886,-1.2466162709031414,4.214324384005444
2021,2,Duke,North Carolina A&T,3.196769606777889,28,-24.803230393222112,24.803230393222112,-1.0175547772275548,0.0,4.214324384005444
2021,2,Boise State,UTEP,4.442425416455366,41,-36.557574583544636,36.557574583544636,-0.7667478283035977,-0.9948488607535197,4.214324384005444
2021,2,Utah State,North Dakota,3.189702016596333,24,-20.810297983403668,20.810297983403668,-1.0246223674091108,0.0,4.214324384005444
2021,2,Virginia,Illinois,4.38960057729593,28,-23.61039942270407,23.61039942270407,-1.0630434941481617,-1.238319687438648,4.214324384005444
2021,2,Army,Western Kentucky,4.738408144827456,3,1.7384081448274564,1.7384081448274564,-0.6888568704444658,-1.212940631266478,4.214324384005444
2021,2,Kent State,VMI,2.9760516286929937,50,-47.02394837130701,47.02394837130701,-1.2382727553124504,0.0,4.214324384005444
2021,2,Michigan State,Youngstown State,3.002041740365711,28,-24.997958259634288,24.997958259634288,-1.212282643639733,0.0,4.214324384005444
2021,2,Tennessee,Pittsburgh,4.2833888293173885,-7,11.283388829317389,11.283388829317389,-0.8804790050785141,-0.9495434503904584,4.214324384005444
2021,2,East Carolina,South Carolina,4.079810853204597,-3,7.079810853204597,7.079810853204597,-1.0205107420469661,-0.8859972112461189,4.214324384005444
2021,2,Georgia Tech,Kennesaw State,2.992055207361468,28,-25.007944792638533,25.007944792638533,-1.2222691766439757,0.0,4.214324384005444
2021,2,Wake Forest,Norfolk State,4.2820259376045,25,-20.7179740623955,20.7179740623955,-1.1376501713269491,-1.2053517249260055,4.214324384005444
2021,2,Ohio State,Oregon,4.131766725670293,-7,11.131766725670293,11.131766725670293,-1.076112678772261,-0.9935550204371094,4.214324384005444
2021,2,Northwestern,Indiana State,3.087187133448838,18,-14.912812866551162,14.912812866551162,-1.127137250556606,0.0,4.214324384005444
2021,2,Minnesota,Miami (OH),4.224003269912722,5,-0.7759967300872779,0.7759967300872779,-1.2059907856192256,-1.2156696715265036,4.214324384005444
2021,2,Oklahoma State,Tulsa,4.059440944237367,5,-0.9405590557626331,0.9405590557626331,-1.0470748384098474,-0.8921913986417705,4.214324384005444
2021,2,Auburn,Alabama State,3.510872942153536,62,-58.48912705784647,58.48912705784647,-0.7034514418519078,0.0,4.214324384005444
2021,2,South Florida,Florida,4.3775340743834885,-22,26.37753407438349,26.37753407438349,-0.9213235838972863,-1.084533274275331,4.214324384005444
2021,2,Tulane,Morgan State,3.3251064511629744,49,-45.67489354883703,45.67489354883703,-0.8892179328424693,0.0,4.214324384005444
2021,2,Northern Illinois,Wyoming,4.315436808328973,-7,11.315436808328972,11.315436808328972,-1.1400409769733417,-1.2411534012968706,4.214324384005444
2021,2,Virginia Tech,Middle Tennessee,4.334820696118542,21,-16.66517930388146,16.66517930388146,-1.088404750363585,-1.208901062476683,4.214324384005444
2021,2,Syracuse,Rutgers,4.207440206041064,-10,14.207440206041063,14.207440206041063,-0.9234722646961749,-0.9165880867317957,4.214324384005444
2021,2,Ohio,Duquesne,4.137412772090409,-2,6.137412772090409,6.137412772090409,-1.095791890071876,-1.0188802781568411,4.214324384005444
2021,2,Notre Dame,Toledo,3.988773844190997,3,0.9887738441909968,0.9887738441909968,-1.1106593230966568,-0.8851087832822099,4.214324384005444
2021,2,Central Michigan,Robert Morris,3.336953539887344,45,-41.66304646011265,41.66304646011265,-0.8773708441180996,0.0,4.214324384005444
2021,2,UConn,Purdue,4.207545319424865,-49,53.20754531942487,53.20754531942487,-0.9411303006789242,-0.9343512360983457,4.214324384005444
2021,2,Akron,Temple,4.431124061382514,-21,25.431124061382512,25.431124061382512,-0.6849581569914323,-0.9017578343685025,4.214324384005444
